date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,views,comments,likes,dislikes,shares,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,annotation_impressions,annotation_clickable_impressions,annotation_clicks,annotation_click_through_rate,annotation_closable_impressions,annotation_closes,annotation_close_rate,card_teaser_impressions,card_teaser_clicks,card_teaser_click_rate,card_impressions,card_clicks,card_click_rate,subscribers_gained,subscribers_lost,videos_added_to_playlists,videos_removed_from_playlists,red_views,red_watch_time_minutes
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,3061,427,451,610,446,1312.3500795891118,2737.617460375835,0.553343,548,249,42,0.028538499014435836,272,39,0.2915932757277797,18,116,0.06283213849667013,371,301,0.12211781742585337,334,54,428,496,228,7131.943327897311
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,MT,2563,397,90,203,226,5170.075381092978,987.4206530459463,0.877234,908,111,172,0.01531180110685948,48,34,0.6871893005329656,89,479,0.9817998019931753,31,486,0.8695101065134552,637,459,506,300,274,8421.326673958152
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,RW,8066,29,65,736,160,8289.076051504788,2031.1710012978606,0.729933,19,178,0,0.1544664888672218,450,54,0.2570597791668424,34,291,0.9274877979502476,315,278,0.6079062564483739,702,8,492,215,765,2707.3834953873097
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,2590,108,149,398,342,1557.3860761630708,2860.49106645036,0.847098,320,494,100,0.6882714054749106,194,70,0.2137325296432636,263,84,0.7437393446746893,549,192,0.5010715204654729,212,395,751,18,370,4556.146247822801
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,6513,7,778,356,236,4277.336576141311,2644.608984754381,0.175717,545,430,152,0.12703469671123335,256,189,0.7475594355683404,900,453,0.6350624939682016,51,303,0.28265792971911996,810,59,693,310,745,9257.812806769265
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,2750,207,863,505,89,7796.853411723566,2573.7397414653315,0.071853,462,437,96,0.7699222484367988,493,158,0.16462914551917007,746,286,0.2586519956273605,601,90,0.1339190827592558,306,417,467,120,679,9632.007311191875
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,ES,963,28,755,390,5,5327.444796425341,273.8915259965542,0.537623,676,204,218,0.6083888864950953,30,16,0.15626659229300088,480,322,0.46633532665462607,258,413,0.9844214797871744,150,412,571,115,510,4983.895773162492
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,MK,3353,48,251,603,278,7209.536713142241,666.0413251126101,0.199307,186,175,129,0.9281792330209895,224,51,0.19697241753996808,49,290,0.4507513439847821,448,124,0.5166592953431085,214,68,275,325,273,6695.890811220843
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,SR,8651,205,379,963,369,1111.7991139474047,39.80475667968442,0.029059,790,294,158,0.5482972713218507,37,211,0.23164527113690792,980,265,0.38511531061225135,194,253,0.8808148018522723,31,277,659,396,560,2746.1703612699594
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,TZ,4139,154,699,757,121,7507.627465405961,581.8079133840998,0.008254,556,464,142,0.7633356333493193,21,163,0.3132813781958992,590,227,0.005607026938039161,500,228,0.8614664123475977,68,184,949,289,74,6742.816597676676
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,DO,1013,31,481,338,108,4624.224615371657,1701.1119648415972,0.26425,352,12,7,0.5065405745221156,202,135,0.14643637087258832,501,448,0.49288333233805104,208,211,0.7965255741716166,810,313,19,62,244,1850.057097408706
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,3455,126,846,982,429,235.10115525834595,1196.5697965053514,0.360483,856,72,97,0.43752228938141513,363,84,0.36519269163470025,965,20,0.6989405709278043,92,346,0.284052257726618,500,172,593,483,800,2826.1595557894357
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,4560,37,859,884,2,232.0313913894678,2169.6147321961957,0.135827,400,498,51,0.6480122652541664,243,21,0.6707677611195022,63,261,0.7550435744005026,464,311,0.5694656069469992,14,46,963,261,804,9014.529834762241
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,4377,173,104,135,438,3296.132965478974,2308.826995953946,0.215815,783,245,188,0.7244042824527701,396,47,0.6954467058942031,432,479,0.7722500649455561,430,394,0.5416347496943756,971,182,798,354,351,5622.4996137299395
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,TO,2129,474,676,781,220,4167.955230805221,1802.2623797283761,0.069948,196,461,38,0.09282338606105955,103,116,0.34874066995563946,502,341,0.08018776091028923,831,1,0.9853072308780817,417,263,530,280,218,6268.653283199443
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,MG,572,122,949,496,164,5031.024132641668,2706.6534931804913,0.065796,199,373,121,0.9916166596804603,391,240,0.8884146026446483,53,480,0.410571721557891,217,232,0.4096216377995039,16,12,440,96,274,807.0038181805738
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,NA,55,279,228,884,465,2605.5749117812998,1577.7436346954998,0.015136,384,408,88,0.34231850175411405,305,210,0.7560803062632186,370,227,0.9446546152333405,36,78,0.635511581647897,289,190,88,116,222,6048.011095102472
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,9508,485,556,235,357,7341.832860135308,246.4483975056706,0.319452,826,359,13,0.5534367520330984,52,67,0.8080385722981823,29,465,0.9034141666429826,24,34,0.8680808449236198,685,403,921,167,15,9601.63887808773
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,PA,6843,426,831,380,323,3535.696801927778,1547.5485333928093,0.100509,484,295,76,0.6157604209481735,132,0,0.3261793262556413,410,213,0.4895123082945634,901,335,0.3358614815637724,408,211,454,286,232,2609.6985526063477
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,HN,1967,245,212,137,8,3705.819796622233,1255.6254642449298,0.058506,639,312,158,0.048785872110202244,16,123,0.9246837143100866,688,100,0.6930343976673544,662,445,0.3206672929547343,572,234,194,219,662,2011.7900412438462
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,5964,262,467,898,128,8875.66775538531,2453.5832180661564,0.254864,287,367,20,0.2185631004579035,372,8,0.7792746831967649,185,81,0.5666780139293109,662,15,0.5326742662951306,683,163,135,376,406,1196.934016528064
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,994,420,524,463,354,6425.163311736126,891.7208693521824,0.239126,831,44,76,0.605859454598131,417,222,0.5461485222899988,428,322,0.38149211220658585,374,403,0.876502641061402,795,143,149,362,776,3967.7798231318616
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,1911,29,854,858,463,8081.048383062075,2433.483055549673,0.159874,87,51,186,0.025808726895734324,86,39,0.19096660620460315,179,485,0.5971516253345472,777,113,0.5556272423336908,949,45,407,122,926,4122.6626891659025
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,6458,9,433,31,310,1752.9067914537045,1596.4826824070203,0.723314,14,87,61,0.6806200562276785,297,81,0.12448927451859904,461,298,0.769486229031039,650,194,0.34888023853209316,116,115,469,481,567,3781.1927715179017
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,1658,399,713,833,1,1534.5532543828633,7.150490154088196,0.342384,507,353,167,0.3970374417117931,89,51,0.8797558505165449,510,197,0.9015068796152179,571,274,0.8639673563648624,723,253,403,71,855,9682.993932707494
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,LR,8980,63,417,309,390,8497.032196988966,1863.4692530996945,0.915153,245,41,146,0.815136130469725,39,49,0.992727068057409,164,379,0.03587964662113852,530,377,0.9567775522219107,871,188,708,277,986,9882.74154388312
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,EE,1864,208,260,39,325,784.4639600851599,2117.561590044112,0.614898,676,318,226,0.03591378727105288,192,171,0.7751629151091873,844,88,0.48577445049259693,24,449,0.7604409409809562,743,63,343,444,458,9253.34039743844
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,ID,3118,415,827,583,153,3623.0923093943434,923.1286063153644,0.021525,59,366,204,0.4290713771012544,443,193,0.9766889428629745,927,481,0.14898354596347863,517,292,0.7794531352289006,974,381,151,299,717,1442.4437591070816
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,6589,241,726,53,92,7418.793571158934,1627.0047362896428,0.880327,1,217,24,0.02185392975167888,96,68,0.06377407714190919,472,113,0.14873662506183583,527,47,0.38805706169858456,629,189,121,442,951,6009.4244849562065
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,RW,6307,228,447,532,8,2386.571789417664,2238.4991469332786,0.192875,659,108,66,0.7947802173802807,66,197,0.2222774390626563,385,364,0.48834188279052393,969,416,0.7038392592369532,786,468,43,83,293,8247.039259969957
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,3068,183,370,625,438,4423.845696021666,224.27497791574837,0.368214,531,135,194,0.9284768511144393,315,71,0.6242483980157363,114,54,0.30968374933671394,257,374,0.8961904790457237,43,439,702,358,740,1889.7578093550992
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,1420,133,560,410,383,3007.6563429229454,2738.5515717771036,0.15643,588,50,144,0.8391583308284648,364,89,0.3153118179849659,48,394,0.33974922216625003,680,128,0.42782899800440144,769,445,908,347,595,2100.4105211525048
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,GN,2506,84,98,548,341,2807.83523677141,189.92704102660696,0.412379,888,378,119,0.9027744760269909,438,241,0.16226302815852967,322,92,0.9051306940573086,10,457,0.33358989592519717,548,222,773,453,578,4624.675542816895
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,4650,485,342,182,5,5663.537679520707,592.7340085566995,0.506772,397,85,138,0.3828177088623016,469,15,0.8205131230728168,124,377,0.04879283517930366,916,317,0.2524054120486653,859,180,12,285,168,3386.090536480353
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,8734,410,590,166,95,8860.747899470276,2778.7467517232544,0.025432,859,245,187,0.09057627645549005,51,75,0.834714407714989,464,5,0.261144788533899,882,253,0.7053466206252278,31,469,270,139,808,5551.970281754219
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,MX,5101,230,286,82,201,6924.738011452963,2697.510341386871,0.382091,515,286,152,0.2513443883648171,198,245,0.7411412487848722,128,148,0.836141692605567,160,188,0.9659789353227692,683,13,456,475,108,3684.886374389621
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,9262,230,393,133,382,5031.948502559176,2688.5889604592903,0.058778,826,439,88,0.21970704268173902,438,151,0.7131219544416857,303,364,0.32910726755624753,300,467,0.8677003238664719,203,361,730,470,960,2491.09536699866
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,2996,476,180,261,26,938.4765722320665,2055.0055749595604,0.060036,36,368,50,0.8431954776067111,132,92,0.014444736467613462,578,223,0.9467442455812966,1,479,0.8654647412353543,45,164,929,88,568,2050.9194393082753
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,AD,9869,122,726,779,324,8837.734318579773,873.6228820658375,0.574776,8,362,16,0.5696398258315424,389,29,0.680492604684381,977,114,0.30787537450244806,400,231,0.8466377279723722,413,258,979,456,514,5118.8926036436915
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,6378,72,883,955,30,8420.83411226315,1148.5665339298719,0.881295,626,259,224,0.19802328595667074,137,55,0.706422037069716,933,493,0.2836508045454996,32,221,0.3999476085847893,184,307,983,455,863,6067.18492648891
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,SB,1190,272,896,576,187,9816.710684955406,1554.5763719279485,0.071685,462,163,93,0.6336611694667476,207,42,0.3582858684971003,433,243,0.4947179517647855,897,477,0.7165745890846459,979,298,269,188,823,7200.250432845015
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,AR,9241,75,213,111,7,9452.854353681809,1927.7040807154347,0.067,833,462,163,0.4673222386817769,167,193,0.3494895700912083,837,382,0.627029264671717,282,65,0.6645344952452024,264,484,186,258,543,5632.166264615324
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,4518,248,43,67,254,5257.369698589098,241.589871980478,0.602028,92,282,108,0.4682129401306456,369,173,0.8122788949099843,242,197,0.3614535539039784,547,6,0.9314361693249777,628,343,241,490,924,2946.589238242803
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,3778,150,119,110,94,6919.292627696221,2014.9317378006722,0.132922,258,445,243,0.9700532068034625,187,158,0.35737413347518354,50,47,0.9737760538275873,261,39,0.06149877806306614,586,173,3,350,214,9559.457131717258
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,7468,248,524,342,420,7310.31981359607,2799.9903118385228,0.8814,59,81,92,0.019620176198894668,184,27,0.4593538720160044,669,332,0.7377221411587481,767,166,0.09572207723159798,59,389,925,94,246,3724.0966288343393
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,5152,496,641,174,153,1913.6280114501037,2253.631522843253,0.658789,487,484,178,0.45717855672095076,327,53,0.8481629419072209,903,292,0.9780820980500147,233,419,0.27149984031875996,159,113,460,2,920,167.35958989619326
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,128,367,679,312,13,6626.695050489143,2791.4818874050716,0.264116,603,482,205,0.3865055243157216,463,122,0.2299466886427618,700,21,0.3726943703065505,561,209,0.9563847138265679,766,436,130,153,512,4340.866126556948
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,BW,4587,268,870,479,24,6187.631040506049,310.04732888898576,0.480267,427,206,31,0.9090005508385443,384,238,0.027695332347716373,476,369,0.671630710549244,425,408,0.34521013299302494,78,164,908,469,715,5017.130713174949
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,450,167,241,457,449,3048.9955144386427,2616.8472160143847,0.256091,254,111,180,0.19552410852468682,282,124,0.930286321458076,592,325,0.34112831640748664,784,294,0.8333728869681095,139,182,61,110,20,2388.723563000823
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,8246,276,311,872,171,6158.718226588375,1373.9489780069098,0.081631,424,44,42,0.033335978349293915,227,229,0.5253257309470262,390,373,0.05933311484787429,62,226,0.7155807839657587,437,309,832,13,998,4764.6514111419865
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,PL,1864,130,229,724,22,5345.070650750705,2026.0723292389303,0.571167,336,346,203,0.7446152850967455,139,61,0.9840576882725829,101,497,0.10252613942728883,303,121,0.2698161766266737,552,401,394,494,290,3514.2956062074404
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,6525,497,523,989,134,7516.451151142727,2021.0567203742794,0.640477,687,194,119,0.347800792418145,140,130,0.7458840191565351,851,368,0.6955353210384383,847,110,0.435277384946437,251,427,821,344,50,9358.596334348878
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,WS,9286,473,628,452,329,304.61782445670104,488.0909782943763,0.256596,395,437,227,0.8530780197778965,376,202,0.24098815484757607,713,223,0.08054663314406241,514,47,0.1998706309656153,279,495,222,68,59,2713.524806538442
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,ST,8209,247,364,145,468,4100.5556235161785,2873.8250329019,0.948551,91,18,122,0.14491611881421962,321,110,0.6414555670888037,809,324,0.752383965485572,557,375,0.2174296488862013,989,313,563,360,417,6680.530669235539
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,3508,238,336,361,476,4325.387611962424,371.46788959784016,0.398407,435,253,31,0.7331838796794523,392,109,0.048512407122724865,541,441,0.4904651564998116,361,38,0.33789816604338907,89,274,25,403,765,1834.0662668191444
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,MM,9772,92,15,144,129,9436.876844002307,1161.7323834080314,0.618905,961,190,129,0.07893269955182902,415,203,0.23587687960879988,487,176,0.7892479866745333,351,326,0.789351396978213,236,387,701,165,82,6065.825075314403
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,FJ,5373,306,443,188,318,4483.542062406142,39.01786514272221,0.277344,638,203,232,0.15425327401888234,299,121,0.2464683478533688,457,295,0.7892422128227186,259,69,0.3663333080046999,9,67,369,487,758,7024.266828916708
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,VE,3894,93,766,280,331,3199.0706268566737,366.32521783521634,0.040763,623,175,70,0.06501291150805222,0,18,0.9228474814527212,433,206,0.8154776750379039,605,484,0.2542117338503115,583,81,961,296,315,6687.858997684656
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,4624,390,646,133,278,7513.7107322694355,1343.8699415983938,0.11539,353,196,157,0.16266739861818302,231,177,0.715330076143861,524,408,0.3036991820309187,44,303,0.27250738027057164,357,101,683,465,772,8298.71535950545
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,7165,255,581,207,412,6853.840746461071,1265.539394904008,0.489082,328,295,188,0.027015429443325245,69,108,0.29115210472846653,395,379,0.8045196932949985,667,82,0.3892517952625598,207,84,15,203,698,6416.422628339513
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,AM,4444,96,842,389,414,6021.74750083015,1959.7447813593285,0.542875,770,496,202,0.1975672756396578,302,60,0.12358905772262385,989,416,0.8339881903798138,403,227,0.8605608902221095,461,385,56,20,392,173.85311552581496
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,3911,204,687,41,88,3647.8965138511367,607.8172387450225,0.80502,815,82,83,0.9082904923808918,426,169,0.8616779022219997,832,425,0.1400270115811968,332,460,0.38967440509144846,664,315,70,420,813,1012.8882075897317
